Basin Hopping of Pt cluster on Amorphous Silica
frame,symbol,x,y,z
8,O,13.12944135,13.28219650,6.92699970
8,O,3.29444269,8.44494346,3.09912340
8,O,8.13119055,9.43120353,4.90437080
8,O,14.52491205,18.02371443,4.63476988
8,O,1.53719570,10.51885377,11.61868076
8,O,-0.11555870,16.53518045,10.83095453
8,O,13.94164035,2.90188020,6.71813878
8,Si,7.59587667,8.26879782,3.88345496
8,Si,4.79592966,14.38079251,3.03753656
8,Si,6.31089194,14.72228693,10.65514571
8,Si,7.74738277,15.54631131,3.57181841
8,Si,6.09523114,17.64393888,10.02766163
8,Si,9.56322310,12.16539133,7.79707513
8,O,4.53104432,19.58992860,7.05450041
8,O,18.26788627,11.16225419,3.33926675
8,O,8.82077958,16.37441598,7.27664783
8,O,11.15651621,11.78665149,7.87192172
8,O,2.38141310,11.20878213,6.97591023
8,O,12.22991488,13.02682661,11.84531307
8,O,9.31847038,13.77459526,7.76925552
8,O,2.43830421,9.37101678,9.27594955
8,Si,8.40171463,2.09248869,9.97635367
8,Si,13.30457627,3.87295629,7.87881183
8,O,11.15850569,15.59116556,8.26719017
8,O,6.78851869,20.86750714,6.94837066
8,O,6.90398872,18.24399991,6.47682229
8,O,17.79577023,18.48786205,9.07282025
8,O,20.72329205,5.67278976,10.27175182
8,O,21.08910900,0.87205158,10.00260120
8,O,0.06452772,0.48520422,5.84558271
8,O,2.15351541,6.29492599,4.00001182
8,Si,19.62621337,0.87820188,9.32870646
8,Si,1.53560425,16.43691358,10.84477122
8,Si,17.30702271,16.26005106,12.30848899
8,O,12.85218248,14.98320004,10.23399583
8,O,9.09720244,12.06930741,11.70858009
8,O,17.01594462,6.95466683,5.53980750
8,O,1.21139749,4.67143708,8.74822006
8,O,11.36256064,14.74601089,3.23571349
8,Si,17.51987866,11.28692694,4.79356314
8,Si,8.83805989,17.99415080,2.25243177
8,Si,11.37706228,8.29550886,5.47040254
8,Si,9.71335453,7.23518246,11.89721478
8,Si,14.10302582,14.39031021,6.19741469
8,Si,9.94571918,15.17519716,7.25503430
8,Si,16.40640671,8.50403043,5.41470073
8,O,3.11633393,13.12064124,8.54378065
8,O,11.69452328,3.65380986,7.93157384
8,O,15.38424199,8.83144797,6.65492411
8,O,10.94998775,20.30876855,4.50643532
8,O,5.26102906,18.46204861,3.50107701
8,O,13.51492904,15.91419773,6.04553102
8,O,15.73333578,19.32883297,2.62017097
8,O,15.20118816,18.39027857,9.33025760
8,O,15.48430043,14.44764017,7.04216277
8,Si,18.34023042,16.70173682,4.37158965
8,Si,18.48501383,19.74312273,8.33490291
8,O,4.75005083,6.18250439,6.04179499
8,O,2.65334188,1.29166248,3.48128439
8,O,11.96215052,3.70132176,10.97198114
8,O,17.02986748,14.74146403,11.76930671
8,O,4.24482974,6.07523786,8.60888257
8,O,13.21346282,11.41443288,4.47597064
8,Si,18.77107238,11.40896225,10.87187123
8,O,7.05786094,10.06646215,7.26739695
8,O,6.96814553,6.99708765,4.68794063
8,O,6.33049038,20.68005046,4.33583683
8,O,10.73407964,12.48696997,4.41121748
8,O,18.29614842,9.85996891,10.57998779
8,O,12.62115918,1.20663950,9.98883442
8,Si,13.15520193,2.66128095,10.51000611
8,Si,16.53440686,21.25061851,6.21144947
8,Si,12.77384852,12.01893776,7.92256243
8,Si,13.31717974,13.47297681,10.68875328
8,Si,20.54876888,1.69252055,6.47676161
8,Si,6.97889474,3.04671771,4.31074773
8,Si,6.13368305,19.39258327,7.34946766
8,O,9.58193481,2.98670489,6.46664867
8,O,10.76056854,16.71241463,10.68470092
8,O,10.73778541,8.50747520,11.74331635
8,O,2.09596304,17.93978668,10.45796099
8,O,6.52021911,8.90049067,9.53924610
8,O,16.62298867,2.76494443,11.41862341
8,O,10.48511903,14.89051412,5.72997659
8,O,-0.14767219,19.15308632,5.45803368
8,O,18.86629766,16.47673986,12.68507708
8,O,13.22991932,12.45502306,9.42092562
8,Si,15.89448210,18.77452607,4.15631564
8,Si,16.66711657,14.69344431,8.12342733
8,Si,20.36437717,18.14598585,6.37740945
8,O,17.00324906,17.58214505,4.12089774
8,O,18.60026821,7.21825861,10.81939808
8,O,17.51904526,9.75968415,5.44442730
8,O,13.52209213,5.50508969,7.78300881
8,O,19.15954264,17.51849154,5.49753160
8,O,18.72068199,2.05939372,9.98025403
8,Si,15.55217291,2.03968312,12.39952164
8,Si,3.36799991,18.75412904,11.16014441
8,Si,1.73142701,0.25918858,2.62681034
8,O,9.59529589,19.26030898,10.76060110
8,O,2.21419399,1.18210260,10.66192496
8,O,0.70969510,9.27528333,7.11535906
8,O,12.75851815,17.45999775,9.25401348
8,O,-0.00125010,2.93653530,7.07126045
8,O,4.77617182,6.18970071,3.44727118
8,Si,9.94928230,6.91124105,7.81793809
8,Si,0.80221480,5.94947047,9.67684380
8,Si,10.07905902,3.74875414,7.80747517
8,Si,4.21140369,7.04386741,7.29998649
8,Si,1.73103564,13.95692902,8.88628641
8,Si,2.97970733,2.87492682,3.66968678
8,O,9.44728842,18.47209529,5.78822028
8,O,8.71204346,0.04023208,5.24869616
8,O,2.55070898,2.84212192,7.33457404
8,O,2.15640623,20.19550363,6.05365200
8,O,6.31255238,18.79655572,8.86485520
8,O,7.85789751,16.51149133,4.85812426
8,O,12.58423677,0.67626315,7.37008782
8,O,6.70579866,1.75340553,5.30068723
8,Si,0.83877934,10.82052821,6.65065760
8,O,8.69497198,7.59067749,8.60262977
8,O,10.91939549,4.41574818,4.68906283
8,O,14.56035223,6.94674942,2.18214024
8,O,17.99793632,15.15734052,4.85279619
8,O,18.10114530,14.44425632,7.40421582
8,O,13.14535759,5.20731856,3.61084951
8,O,8.22936747,16.47162305,2.29853206
8,Si,8.25021519,17.40811625,6.13511331
8,O,8.74237701,0.49884588,10.21795007
8,O,6.66998395,11.48951894,10.84824591
8,O,5.12495875,2.80067206,7.48290683
8,Si,9.96555472,20.84897647,10.45909941
8,Si,13.74392359,18.60543722,8.68283725
8,Si,5.71726885,5.94566909,4.75365985
8,Si,13.80756479,1.07378257,3.28351704
8,Si,12.37670785,21.43699410,8.85737652
8,Si,3.45749742,10.04896970,3.08616245
8,Si,11.62850635,11.14813060,4.06386995
8,Si,9.95525803,0.21337082,4.21194420
8,O,15.93514667,11.67531986,4.63860583
8,O,13.47283792,1.04893539,4.87949154
8,O,17.46061011,20.51878176,7.32883526
8,O,3.26861141,8.45980388,11.56683909
8,O,1.18820581,15.48839786,5.09401613
8,O,14.39564202,13.81552174,4.69257826
8,O,15.12284240,0.38572940,6.85700975
8,O,13.75798245,18.41663680,7.06467321
8,Si,17.18279665,5.51805803,4.67705717
8,Si,14.54874714,5.44818574,2.82943277
8,O,8.89667182,7.73137632,3.01957018
8,O,10.82666695,5.62760302,2.28963971
8,O,19.77769702,19.07609031,7.57812635
8,O,11.50649789,7.11557683,4.36364659
8,O,8.57730380,3.25148375,4.05703818
8,O,16.55905282,16.20725139,8.68016410
8,O,13.52525139,20.94611069,2.67519815
8,O,4.00268950,10.98797814,10.85357538
8,O,1.05804718,14.55141861,7.52734634
8,Si,11.97912387,5.30824713,11.36447354
8,Si,10.51424693,18.09181814,11.55388956
8,Si,1.29111233,3.87454532,7.33511333
8,Si,3.30381838,0.27595570,9.88376963
8,O,18.95386040,20.79050636,9.49169275
8,O,3.95549481,0.73229715,6.32641625
8,O,7.00420561,2.12609395,9.16800801
8,O,0.61856046,12.96050169,9.59075392
8,O,19.55463513,2.31313533,5.34053823
8,Si,17.97491397,2.53617202,4.99051270
8,Si,20.92287734,11.83814909,9.07060736
8,Si,6.23760409,19.68805750,3.04372493
8,Si,18.21031642,2.99918596,11.19572225
8,Si,5.18356302,12.04539089,11.33548641
8,Si,0.75320197,20.49863299,5.29004942
8,O,9.47962399,2.94840336,9.08926506
8,O,3.87830090,3.01954896,5.03986215
8,O,2.76884498,21.12415365,8.43983442
8,O,7.23548679,17.86080448,11.17068460
8,Si,3.36887977,20.74738160,6.97323984
8,Si,5.44492406,2.52989108,9.06532993
8,Si,0.91215900,11.72449469,3.66044482
8,Si,16.82912229,1.54779400,2.36455662
8,O,6.31716684,2.76230986,2.81353086
8,O,18.42166738,5.73962693,3.65501639
8,O,19.28776490,16.60176946,3.02615765
8,O,2.05937581,15.21538309,9.87369904
8,O,10.14272099,18.07032610,3.25929512
8,O,9.50223745,0.22568271,2.63844917
8,O,4.64089761,17.86905680,10.69366619
8,O,17.20527623,1.23885172,5.64827107
8,Si,7.52019083,7.59712840,9.74023623
8,Si,1.85117561,14.81458882,3.76430226
8,O,20.29471259,14.40723605,5.96242876
8,O,6.67021184,6.19460720,9.66623032
8,O,19.69127963,1.09514631,7.71548907
8,O,17.43992614,12.21970496,11.38502778
8,O,7.66066944,13.87274161,10.20163249
8,O,10.44706932,5.90876903,11.23612588
8,Si,3.88171073,2.35072478,6.53191272
8,Si,5.83469354,9.59089360,8.19143912
8,Si,3.32891717,6.82310685,3.00208623
8,Si,11.87715966,16.15782688,9.61933553
8,Si,5.16767540,5.56201977,9.84994223
8,O,14.06778479,2.38917852,11.81701337
8,O,19.37430912,12.17103320,9.52580180
8,O,20.91644945,11.83623892,2.81073834
8,O,10.84741967,20.92075183,9.07814554
8,O,8.75057427,14.25837642,3.79052929
8,O,8.32873539,2.75236286,11.47236256
8,O,10.15588567,7.79896630,6.45485358
8,O,0.51254759,11.07190494,5.09042171
8,O,1.97188285,10.73234413,2.92312237
8,O,4.49153208,12.55135523,6.27879986
8,Si,15.18110379,8.42683268,2.43222465
8,Si,18.68256306,14.09737289,5.92524895
8,Si,10.63194783,18.70174473,4.69381258
8,Si,8.05246332,12.29436465,10.46347474
8,O,21.01335346,5.43061830,4.22324821
8,O,4.18092463,10.55258695,4.47440501
8,O,7.77027696,19.16016653,2.68993740
8,O,6.63443570,11.55842687,5.09118619
8,O,15.58700674,8.61300809,4.00944894
8,O,3.47146367,15.08733797,3.71174957
8,Si,13.89023526,9.01838203,7.28020355
8,Si,17.88610254,8.53429994,11.46467506
8,Si,16.57073750,17.57093160,9.56543759
8,Si,13.44585100,17.53040593,5.73923053
8,O,13.02384230,6.09152142,10.35636822
8,O,9.61100550,5.31604678,7.66521089
8,O,5.20474392,3.93163832,9.88573826
8,O,14.84132021,13.33783899,11.30515695
8,O,11.37017752,7.02356623,8.60176586
8,O,8.27735495,7.60998955,11.19361783
8,O,6.32462729,4.43297138,4.84865043
8,Si,12.94398122,6.66717915,8.82543472
8,Si,9.97845873,3.09918740,4.88705064
8,Si,11.57603790,5.59626283,3.73820806
8,O,12.79721980,8.39250231,6.25589880
8,O,11.45176505,10.85753528,2.46683531
8,O,5.15463178,8.34848044,7.41851553
8,O,13.81017562,8.05553556,8.63152694
8,O,1.00362830,20.64983965,3.68628355
8,O,18.29805606,12.52964357,5.56202224
8,Si,10.32095444,14.07049094,4.30389496
8,Si,-0.06757715,10.23869777,11.39318994
8,O,14.56432939,12.29361298,2.43579870
8,O,13.54816429,10.60296109,7.58508317
8,O,1.56600764,3.68499990,3.82200473
8,O,19.81646884,5.75349971,12.78209926
8,O,17.77999541,2.41235225,3.37138074
8,O,10.66417828,1.66487748,4.46497232
8,O,13.32576307,20.13007590,9.06620035
8,O,4.91040196,12.88120102,3.64071347
8,O,1.40625108,4.98257364,6.14493939
8,O,16.27223452,20.07281991,5.09228001
8,O,17.47555671,4.06092561,5.45527956
8,Si,19.40365650,5.83746661,11.19390266
8,Si,0.70388939,1.07220051,11.26961207
8,Si,7.10571854,0.15720069,5.47477452
8,Si,7.70311912,10.63526526,5.90938236
8,O,4.51816291,6.12010529,11.23506320
8,O,0.43401651,2.47083491,12.06121094
8,O,15.40713747,1.29951980,3.11670111
8,O,6.42539686,8.82872540,2.88798740
8,O,16.73893262,17.26410947,11.14181227
8,O,1.58782079,13.19446110,3.80518455
8,O,18.41626727,4.58033064,10.88150648
8,O,2.70637843,7.62775324,7.18005766
8,O,0.69487797,7.34163068,8.84568586
8,O,13.97642690,3.35963384,9.28593444
8,Si,3.12248373,6.83777890,11.71989398
8,Si,2.82588557,9.84710817,10.82109738
8,Si,14.53043886,12.30272173,4.08763841
8,Si,5.05137922,11.88104233,4.89348302
8,Si,3.70856720,11.92595150,7.57745932
8,Si,0.20790119,15.31997120,6.38527385
8,Si,16.45057444,13.47584368,10.96285139
8,O,4.77141147,10.86271838,8.28646037
8,O,16.52713409,13.63739980,9.34446797
8,O,15.79189543,5.28189776,3.86831805
8,O,21.21069551,10.36375147,9.74856852
8,O,5.09338088,13.58361596,10.69148923
8,O,6.11587311,16.02233799,9.63076607
8,O,1.90745808,6.17208048,10.85118772
8,O,8.75352155,11.65214113,9.11869535
8,O,15.89710389,0.44444440,12.37294195
8,Si,19.93737598,5.99900608,3.12665721
8,Si,13.80281547,1.27091798,6.44355456
8,Si,1.66034707,8.43641036,8.14450551
8,Si,19.45612012,11.38310516,2.25347050
8,Si,1.17408830,5.11842387,4.53810000
8,O,8.97820755,11.50152589,6.42652469
8,O,1.15833097,15.49162924,2.44429815
8,O,21.11932163,11.70809177,7.46249502
8,O,11.10617624,9.79900657,4.86695842
8,O,21.20350406,16.83173866,6.91414767
8,O,3.60467815,20.31238943,10.74003900
8,O,11.96242398,17.88970338,5.15562056
8,O,4.59092830,1.26640952,9.65975689
8,H,15.21064369,12.85711880,1.97895970
8,H,12.12208427,10.24717282,2.09178060
8,H,6.43048805,9.73652778,2.54174273
8,H,9.57982833,8.40279003,2.83784333
8,H,9.94549596,12.55311358,11.71520719
8,H,12.54275640,12.40374360,12.52334162
8,O,6.46786164,15.31010302,12.17876271
8,H,6.93478283,16.17274315,12.22454645
8,O,5.05510379,12.21283005,12.94899573
8,H,5.64289568,11.77150181,13.58675663
8,H,10.34670293,9.39858708,11.71197791
8,O,9.50453947,6.77724111,13.46196424
8,H,9.18281374,7.43130961,14.10384992
8,O,2.86427791,6.56254302,13.30924412
8,H,2.71004199,5.63873673,13.56802934
8,O,12.54445664,5.49926912,12.88887750
8,H,11.88379660,5.73743390,13.56285027
8,H,8.48619531,3.71038642,11.53722843
8,O,15.63621864,2.61002955,13.93885391
8,H,15.01582411,3.33018458,14.14430951
8,O,19.07605437,2.54681328,12.53858255
8,H,18.81994499,2.95583796,13.38370319
8,H,19.60830066,16.34127332,12.06158237
8,O,16.50499141,16.56339353,13.69860215
8,H,15.54395806,16.69273459,13.63587162
8,O,20.11282308,11.29551755,11.88545039
8,O,18.49714319,8.73085308,12.99370446
8,O,16.27226013,8.38473855,11.63509822
8,H,15.71093567,8.20637389,10.86175375
8,H,17.90345287,8.94633028,13.73013551
8,O,21.02572260,8.78368389,12.07135084
8,H,20.23403516,8.77798969,12.66678763
8,O,11.98040162,18.73242251,11.90360979
8,H,20.92957970,17.27553392,10.30078855
8,O,2.04629558,16.08030983,12.37252061
8,H,2.55349828,15.25551306,12.47987310
8,O,3.18271663,18.78212827,12.78814265
8,H,2.93134199,17.90912868,13.15266444
8,H,20.89914821,2.60138388,12.36507303
8,O,0.52906928,21.12054231,12.19499297
8,H,1.19385106,20.94196408,12.88136849
8,H,11.92977936,19.67060670,12.18651461
8,O,9.62655674,17.70129275,12.87080651
8,H,9.82872943,16.85692747,13.30600243
8,H,7.96161052,18.51104310,11.04055139
8,H,15.55042203,21.26557615,13.07312467
8,O,10.79558410,-0.14293706,11.83306315
8,H,11.06315354,0.78517221,11.94474108
8,H,20.61993229,6.24055893,13.03634003
8,O,14.00854705,9.51163580,2.02984052
8,O,16.50289955,8.56123066,1.47212394
8,H,17.15244951,9.26194348,1.64471448
8,H,14.28416629,10.45643247,1.98581439
8,O,14.58168562,4.28811189,1.67523014
8,H,15.41445631,3.84355104,1.37949516
8,H,6.91714330,2.41698567,2.12948038
8,O,3.05392078,6.40652041,1.44488203
8,H,3.27080395,5.47250059,1.25437096
8,O,4.37764496,10.55723911,1.80723700
8,H,4.36896380,9.94754306,1.04935012
8,H,4.93788945,17.82646943,2.84227810
8,H,10.01832952,6.18262783,2.28184801
8,O,9.29189866,18.36649649,0.73073230
8,H,9.73530080,17.68158952,0.20627848
8,O,4.64085970,14.31372747,1.41291093
8,H,4.37969404,13.45306500,1.04397294
8,H,8.96404834,20.87254995,2.31674463
8,H,0.35584115,16.02027436,2.60840417
8,H,18.96335742,16.00962529,2.32705479
8,H,14.89122894,19.84419244,2.49025577
8,H,11.45474357,15.71355804,3.28421923
8,O,5.70423318,20.48521065,1.72109993
8,H,4.73947916,20.68607700,1.68347025
8,O,18.87998159,12.54366767,1.24271793
8,O,19.60171626,9.90774368,1.51254883
8,H,19.46761342,12.83964102,0.52955793
8,H,20.44472962,9.73730498,1.05637069
8,H,12.63021585,20.58149898,2.80428822
8,O,17.47137190,0.13205793,1.88289724
8,H,16.97936788,20.70361174,2.11932397
8,O,16.61922779,2.54718102,1.05304989
8,H,16.58576101,2.12189583,0.17982110
8,O,3.75831093,3.49508281,2.37717190
8,H,4.73039167,3.29192184,2.36654982
8,O,0.63746494,1.00640053,1.66745650
8,O,2.77882938,20.81399513,1.66094006
8,H,21.53214187,1.75365693,2.04068660
8,O,20.03409043,5.15957274,1.71607942
8,O,20.29823547,7.58071140,2.97600200
8,H,20.80750798,5.32353503,1.15291331
8,H,19.73032758,8.21016810,2.49206546
8,H,2.38972958,20.30025527,0.93368676
8,O,12.94135855,2.18093889,2.48499334
8,H,13.43480388,2.95676728,2.11707244
8,Pt,9.68482489,11.81943382,15.73047712
8,Pt,12.31614890,12.02183667,16.88153539
8,Pt,10.40770783,11.92941033,18.57680449
8,Pt,6.19271901,11.73044737,16.44961175
8,Pt,7.90004308,11.59875310,18.39746282
8,Pt,7.98312350,13.50948552,16.73553675
8,Pt,10.54825629,13.94159236,16.99772702
8,Pt,8.11758311,9.93222791,16.48758240
8,Pt,10.68585424,9.82261659,17.08630999
8,Pt,9.31730646,9.72587221,19.36811124
9,O,6.18144027,15.16122489,3.37570210
9,O,13.12674469,13.28493743,6.92683437
9,O,3.29201705,8.43958866,3.10604877
9,O,8.13061554,9.42790337,4.91321983
9,O,14.52884986,18.02757679,4.63662285
9,O,1.53078149,10.51408614,11.62021490
9,O,-0.11838935,16.53691642,10.81943978
9,O,13.94960203,2.90992003,6.72725073
9,Si,7.59468309,8.26494080,3.89329933
9,Si,4.79532435,14.37499171,3.03409676
9,Si,6.30568290,14.72116029,10.64853239
9,Si,7.74513223,15.54393898,3.56916779
9,Si,6.08945082,17.63914960,10.02867095
9,Si,9.56339031,12.16626057,7.79841363
9,O,4.52917594,19.58618241,7.04139678
9,O,18.26920682,11.16452421,3.34391998
9,O,8.82598518,16.37281475,7.27176166
9,O,11.15633888,11.78712905,7.87733596
9,O,2.37733266,11.20199473,6.97060236
9,O,12.22665303,13.03559207,11.83979302
9,O,9.32245929,13.77605979,7.77400990
9,O,2.43315612,9.36648826,9.27738365
9,Si,8.40622684,2.09032901,9.97871628
9,Si,13.30857436,3.87884989,7.88706001
9,O,11.16662423,15.59335648,8.25704995
9,O,6.78667313,20.86480960,6.95503654
9,O,6.90845365,18.24241664,6.48049034
9,O,17.79733542,18.48791010,9.07190032
9,O,20.72563643,5.66703063,10.27987671
9,O,21.08909142,0.88121610,9.99206990
9,O,0.06069666,0.48839991,5.84792435
9,O,2.15807152,6.28432555,4.00343048
9,Si,19.62244509,0.88058426,9.32641280
9,Si,1.53237844,16.43433542,10.83564994
9,Si,17.31431880,16.26219218,12.30202581
9,O,12.85574105,14.98707742,10.22740014
9,O,9.09616824,12.05811217,11.70122427
9,O,17.01845695,6.96005732,5.54216522
9,O,1.21624804,4.66788807,8.75615179
9,O,11.36059046,14.74051998,3.22998328
9,Si,17.51989660,11.29173475,4.79719521
9,Si,8.83674640,17.99121931,2.24705266
9,Si,11.37882348,8.29402111,5.47278581
9,Si,9.71212648,7.24439543,11.89035323
9,Si,14.10156917,14.39229994,6.19687144
9,Si,9.95018041,15.17319946,7.25086388
9,Si,16.40840728,8.50916668,5.41785959
9,O,3.11050986,13.11431948,8.53982275
9,O,11.69874934,3.65821974,7.93664532
9,O,15.38436592,8.83314606,6.65770394
9,O,10.95006181,20.30638469,4.49575987
9,O,5.27226924,18.45409318,3.52459804
9,O,13.51720784,15.91788929,6.04616785
9,O,15.72981034,19.33916797,2.62074745
9,O,15.20227569,18.39773494,9.32505471
9,O,15.48425767,14.44539631,7.03953426
9,Si,18.34097454,16.70896359,4.37079302
9,Si,18.48708838,19.74377918,8.33523095
9,O,4.74531457,6.17226271,6.04340762
9,O,2.66562165,1.28555263,3.49311636
9,O,11.96153451,3.70860399,10.97755912
9,O,17.03615606,14.74165686,11.76778362
9,O,4.24742411,6.07694361,8.61259232
9,O,13.21483810,11.41457434,4.47614745
9,Si,18.76579790,11.40759157,10.86468527
9,O,7.05716454,10.07260857,7.27339509
9,O,6.96650332,6.99412658,4.69871704
9,O,6.34336824,20.67907054,4.34003330
9,O,10.73155135,12.48018907,4.40073481
9,O,18.29100625,9.85970226,10.56732461
9,O,12.61778275,1.21223504,9.99345144
9,Si,13.15351085,2.66583997,10.51683382
9,Si,16.53814200,21.25543891,6.21250948
9,Si,12.77350691,12.02126431,7.92281791
9,Si,13.31863708,13.47819111,10.68513833
9,Si,20.54646230,1.69645759,6.47977623
9,Si,6.98308551,3.04314157,4.31386718
9,Si,6.12965158,19.38869502,7.34841264
9,O,9.59178470,2.98564048,6.46615919
9,O,10.75847776,16.70884553,10.67560911
9,O,10.73175795,8.52087481,11.74198007
9,O,2.09851188,17.93459214,10.44665680
9,O,6.51166933,8.89373283,9.53648658
9,O,16.62040503,2.76535467,11.42489381
9,O,10.48496303,14.88113863,5.72557911
9,O,-0.15010594,19.15759425,5.45584082
9,O,18.87496537,16.48404508,12.66785103
9,O,13.23334229,12.45631405,9.42052272
9,Si,15.89548687,18.78182026,4.15530392
9,Si,16.66600069,14.69752104,8.12048525
9,Si,20.36512274,18.14917896,6.37706851
9,O,17.00646522,17.59143759,4.11388647
9,O,18.59993021,7.21810583,10.80357257
9,O,17.51972971,9.76583058,5.45096266
9,O,13.52488996,5.51100931,7.79223300
9,O,19.15627804,17.52297668,5.50176112
9,O,18.71380675,2.05661851,9.98225982
9,Si,15.54915865,2.04000790,12.40528127
9,Si,3.36403883,18.74994408,11.15943427
9,Si,1.74280940,0.26044898,2.63087906
9,O,9.59574688,19.25583139,10.75616051
9,O,2.21441353,1.17392120,10.65912390
9,O,0.70580848,9.26732835,7.11815451
9,O,12.76020561,17.46432594,9.25330613
9,O,-0.00073718,2.93443372,7.08235850
9,O,4.77961144,6.18695417,3.44841924
9,Si,9.94971216,6.91035062,7.81972893
9,Si,0.80461668,5.94477384,9.68524128
9,Si,10.08340449,3.74798035,7.80848209
9,Si,4.21215818,7.04015598,7.29966467
9,Si,1.72707863,13.95369997,8.88000173
9,Si,2.98424034,2.87146323,3.67748132
9,O,9.44826210,18.46946354,5.77980571
9,O,8.72049255,0.03853299,5.26806271
9,O,2.55252906,2.83931865,7.33923203
9,O,2.15542244,20.20136255,6.04718137
9,O,6.29364722,18.79312917,8.86506218
9,O,7.85546287,16.50840653,4.85633426
9,O,12.58911685,0.68476081,7.37425704
9,O,6.71300706,1.75143138,5.30700264
9,Si,0.83473685,10.81107914,6.64838477
9,O,8.69196677,7.58922818,8.60016145
9,O,10.92659122,4.41234887,4.68563722
9,O,14.56439834,6.95571315,2.18282318
9,O,17.99582852,15.16442183,4.84995881
9,O,18.10144706,14.45351689,7.40203726
9,O,13.14983790,5.21163819,3.60583953
9,O,8.22638804,16.46958721,2.29592371
9,Si,8.25211579,17.40589488,6.13168122
9,O,8.74355877,0.49580661,10.21874141
9,O,6.66489589,11.48704541,10.84249983
9,O,5.12793305,2.80080291,7.48849698
9,Si,9.96652954,20.84470294,10.45794908
9,Si,13.74311021,18.61129989,8.68120695
9,Si,5.71699901,5.94057184,4.75721350
9,Si,13.80975419,1.08762691,3.28762226
9,Si,12.37744095,21.44282781,8.85995547
9,Si,3.45787309,10.04320262,3.08835447
9,Si,11.63155837,11.14304624,4.06059403
9,Si,9.95094401,0.21154416,4.21543519
9,O,15.93508819,11.67936236,4.64174298
9,O,13.47858995,1.06379747,4.88440813
9,O,17.46374625,20.51986033,7.32814150
9,O,3.26617824,8.45979786,11.57029589
9,O,1.18901065,15.49068175,5.08820847
9,O,14.39201397,13.81790156,4.69152775
9,O,15.12784556,0.39198795,6.85994958
9,O,13.75162793,18.42342534,7.06266794
9,Si,17.18543260,5.52388031,4.67891419
9,Si,14.55405394,5.45601396,2.82710963
9,O,8.89576108,7.72786650,3.02967434
9,O,10.82794138,5.63067027,2.28979119
9,O,19.78177944,19.07741305,7.58085585
9,O,11.50876471,7.11350260,4.36715546
9,O,8.58094495,3.25074727,4.05950822
9,O,16.55251825,16.21191119,8.67425473
9,O,13.52137857,20.95951385,2.68333004
9,O,3.99282110,10.98800730,10.83956434
9,O,1.05707395,14.55035274,7.52051118
9,Si,11.98076259,5.31499778,11.36989526
9,Si,10.51068231,18.08404792,11.55150034
9,Si,1.29286960,3.87182473,7.34236287
9,Si,3.30570505,0.27033422,9.88072631
9,O,18.95548762,20.79084693,9.49233389
9,O,3.96009184,0.73327057,6.32771097
9,O,7.00531473,2.12786514,9.17682808
9,O,0.61249102,12.95994804,9.58425860
9,O,19.55768994,2.32308992,5.34210397
9,Si,17.97726737,2.54285517,4.99240511
9,Si,20.91867700,11.83536675,9.06550738
9,Si,6.23912400,19.68251702,3.05263014
9,Si,18.20687810,3.00002283,11.19609180
9,Si,5.17572902,12.04175720,11.32320826
9,Si,0.74967938,20.50392847,5.28870095
9,O,9.48243596,2.94462868,9.08774821
9,O,3.88300268,3.02268077,5.04661533
9,O,2.77189521,21.11933197,8.43616070
9,O,7.24029459,17.85399965,11.16048733
9,Si,3.37002537,20.74696100,6.96776266
9,Si,5.44565155,2.52857274,9.07104483
9,Si,0.91192934,11.71727864,3.66206091
9,Si,16.83302256,1.55612287,2.36541495
9,O,6.31914748,2.75660438,2.81830949
9,O,18.42589912,5.74383545,3.65870773
9,O,19.29460281,16.60964257,3.02947795
9,O,2.05735977,15.21216847,9.86662884
9,O,10.14340042,18.06615352,3.25161603
9,O,9.47452935,0.22498310,2.64886578
9,O,4.64282254,17.86230463,10.71391109
9,O,17.20995543,1.24318210,5.64877658
9,Si,7.51619908,7.59474879,9.73638406
9,Si,1.84944767,14.80646223,3.76227516
9,O,20.29355279,14.41310109,5.95677004
9,O,6.67224933,6.18874563,9.66888713
9,O,19.68114140,1.09878488,7.71298855
9,O,17.43555342,12.21834902,11.37970525
9,O,7.65884720,13.87146445,10.20295079
9,O,10.44827395,5.91605944,11.23989919
9,Si,3.88512543,2.35113257,6.53707191
9,Si,5.83075158,9.58669291,8.18756586
9,Si,3.33067129,6.81798713,3.00544549
9,Si,11.87916538,16.16030627,9.61266910
9,Si,5.16763965,5.56020792,9.85392904
9,O,14.06424811,2.39249584,11.82481948
9,O,19.37004759,12.16942532,9.51904068
9,O,20.91845871,11.83492363,2.80920709
9,O,10.84872760,20.92311873,9.07713382
9,O,8.74841275,14.25566369,3.78643599
9,O,8.34132940,2.75068160,11.47515189
9,O,10.15784091,7.79793435,6.45737815
9,O,0.50784592,11.05652298,5.08718215
9,O,1.97353170,10.72892639,2.92256161
9,O,4.48977858,12.54648609,6.27924518
9,Si,15.19514034,8.43194958,2.43147676
9,Si,18.68120975,14.10488876,5.92271129
9,Si,10.63282575,18.69878520,4.68537352
9,Si,8.04768526,12.29210804,10.46022107
9,O,21.01660061,5.42525111,4.22415690
9,O,4.18217438,10.54850361,4.47522311
9,O,7.77075087,19.15850523,2.68652199
9,O,6.63503550,11.55708671,5.09245099
9,O,15.59150307,8.62022584,4.01118211
9,O,3.46908551,15.08234086,3.70419970
